year,farm_name,lep_av,cal_av,ref,month
2021,Swanson,0.43,2.5,465,6
2021,Swanson,0.4,3.02,465,6
2021,Swanson,0.95,2.1,465,6
2021,Swanson,0.19,1.01,465,7
2021,Swanson,0.38,0.6,465,7
2021,Swanson,1.07,1.97,465,7
2021,Swanson,0.33,0.08,465,7
2021,Swanson,0.35,0.45,465,8
2021,Swanson,0.55,0.13,465,8
2021,Swanson,0.52,0.12,465,8
2021,Swanson,0.55,0.18,465,8
2021,Swanson,0.37,0.02,465,8
2021,Swanson,1,0.5,465,9
2021,Swanson,0.79,0.19,465,9
2021,Swanson,0.8,0.48,465,9
2021,Swanson,2.57,0.61,465,9
2021,Swanson,0.47,0.08,465,9
2021,Swanson,1.05,0.7,465,10
2021,Swanson,0.38,0.09,465,10
2021,Swanson,0.66,0.06,465,10
2021,Swanson,0.4,0.04,465,10
2021,Swanson,0.36,0,465,11
2021,Swanson,0.3,0,465,11
2021,Swanson,0.32,0.02,465,11
2021,Swanson,0.23,0.03,465,12
2021,Swanson,0.32,0.03,465,12
2021,Swanson,0.33,0.08,465,12
2021,Swanson,0.33,0.03,465,12
2021,Swanson,0.15,0,465,12
2011,Thurlow,0.33,0,378,1
2011,Thurlow,0.02,0.03,378,2
2011,Thurlow,0.02,0.03,378,3
2011,Thurlow,0.02,0.28,378,3
2011,Thurlow,0.03,0.13,378,4
2011,Thurlow,0,0.08,378,4
2011,Thurlow,0,0.43,378,5
2011,Thurlow,0.17,1.97,378,5
2011,Thurlow,0.4,0.63,378,5
2011,Thurlow,0.32,0.83,378,6
2011,Thurlow,0.45,1.15,378,6
2011,Thurlow,0.43,0.53,378,7
2011,Thurlow,1.72,4.57,378,8
2011,Thurlow,0.58,6.05,378,8
2011,Thurlow,1.53,1.38,378,9
2011,Thurlow,1.68,1.4,378,9
2011,Thurlow,0.82,0.07,378,10
2011,Thurlow,0.62,0.03,378,10
2011,Thurlow,0.22,0.12,378,10
2011,Thurlow,0.2,0.07,378,10
2011,Thurlow,0.02,0.12,378,11
2011,Thurlow,0.15,0.68,378,12
2012,Thurlow,0.08,0.8,378,1
2012,Thurlow,0.13,0.58,378,2
2012,Thurlow,0.2,0.88,378,3
2012,Thurlow,0.43,0.68,378,3
2012,Thurlow,0.25,0.82,378,3
2012,Thurlow,1.18,1.12,378,4
2012,Thurlow,0.97,1.47,378,4
2012,Thurlow,1.95,1.98,378,5
2012,Thurlow,1.52,1.32,378,5
2012,Thurlow,NA,NA,378,6
2012,Thurlow,NA,NA,378,7
2012,Thurlow,NA,NA,378,8
2018,Tsa-ya,NA,NA,7273,12
2019,Tsa-ya,0.13,8.05,7273,1
2019,Tsa-ya,0.15,6.6,7273,2
2019,Tsa-ya,0.33,10.08,7273,3
2019,Tsa-ya,0.12,0.97,7273,3
2019,Tsa-ya,0.17,0.45,7273,4
2019,Tsa-ya,0.33,1,7273,4
2019,Tsa-ya,0.27,0.68,7273,4
2019,Tsa-ya,0.39,1.08,7273,5
2019,Tsa-ya,0.07,0,7273,5
2019,Tsa-ya,0.12,0,7273,6
2019,Tsa-ya,0.03,0,7273,6
2019,Tsa-ya,0.03,0.02,7273,7
2019,Tsa-ya,0.1,0,7273,8
2019,Tsa-ya,0.27,0.02,7273,9
2019,Tsa-ya,0.32,0,7273,10
2019,Tsa-ya,NA,NA,7273,11
2019,Tsa-ya,NA,NA,7273,12
2020,Tsa-ya,NA,NA,7273,1
2020,Tsa-ya,NA,NA,7273,8
2020,Tsa-ya,0.03,0,7273,9
2020,Tsa-ya,0.1,0,7273,9
2020,Tsa-ya,0.22,0.62,7273,10
2020,Tsa-ya,0.15,0.47,7273,11
2020,Tsa-ya,0.55,3,7273,12
2021,Tsa-ya,1.08,4.77,7273,1
2021,Tsa-ya,0.92,5.03,7273,2
2021,Tsa-ya,NA,NA,7273,2
2021,Tsa-ya,0.7,0.14,7273,3
2021,Tsa-ya,1.1,0.08,7273,3
2021,Tsa-ya,0.7,0.07,7273,3
2021,Tsa-ya,0.7,0,7273,3
2021,Tsa-ya,0.56,0.02,7273,4
2021,Tsa-ya,0.07,0.01,7273,4
2021,Tsa-ya,0.12,0.05,7273,4
2021,Tsa-ya,0.08,0.05,7273,4
2021,Tsa-ya,0.25,0.03,7273,5
2021,Tsa-ya,0.08,0.17,7273,5
2021,Tsa-ya,0.41,0.14,7273,5
2021,Tsa-ya,1.88,0.4,7273,5
2021,Tsa-ya,0.25,0.01,7273,6
2021,Tsa-ya,0.68,0.12,7273,6
2021,Tsa-ya,0.67,0.08,7273,6
2021,Tsa-ya,0.06,0,7273,6
2021,Tsa-ya,0.3,0,7273,7
2021,Tsa-ya,0.4,0,7273,7
2021,Tsa-ya,0.03,0,7273,7
2021,Tsa-ya,0,0,7273,8
2021,Tsa-ya,0,0,7273,8
2021,Tsa-ya,0,0,7273,8
2021,Tsa-ya,0.25,0.02,7273,9
2021,Tsa-ya,0.33,0,7273,9
2021,Tsa-ya,1.07,0.05,7273,10
2021,Tsa-ya,1.93,0.15,7273,10
2021,Tsa-ya,1.97,0.05,7273,11
2021,Tsa-ya,2.45,0.13,7273,11
2021,Tsa-ya,3.33,1.02,7273,12
2011,Upper Retreat,NA,NA,739,1
2011,Upper Retreat,0,0.08,739,2
2011,Upper Retreat,0,0.27,739,3
2011,Upper Retreat,0.02,0.68,739,3
2011,Upper Retreat,0.03,0.68,739,4
2011,Upper Retreat,0.05,0.05,739,4
2011,Upper Retreat,0,0.03,739,5
2011,Upper Retreat,0.03,0.02,739,5
2011,Upper Retreat,0,0.02,739,5
2011,Upper Retreat,0,0.05,739,6
2011,Upper Retreat,0,0.4,739,6
2011,Upper Retreat,0,0.12,739,7
2011,Upper Retreat,NA,NA,739,8
2012,Upper Retreat,NA,NA,739,1
2012,Upper Retreat,0,0.1,739,2
2012,Upper Retreat,0,0.45,739,3
2012,Upper Retreat,0.02,0.43,739,3
2012,Upper Retreat,0.02,0.23,739,4
2012,Upper Retreat,NA,NA,739,4
2012,Upper Retreat,0,0.22,739,5
2012,Upper Retreat,0,0.28,739,5
2012,Upper Retreat,NA,NA,739,6
2012,Upper Retreat,0.07,0.08,739,7
2012,Upper Retreat,NA,NA,739,8
2012,Upper Retreat,NA,NA,739,9
2012,Upper Retreat,NA,NA,739,10
2012,Upper Retreat,NA,NA,739,12
2013,Upper Retreat,NA,NA,739,1
2013,Upper Retreat,0,0.08,739,2
2013,Upper Retreat,0.05,0.1,739,3
2013,Upper Retreat,0.03,0.07,739,3
2013,Upper Retreat,0.05,0,739,4
2013,Upper Retreat,0,0.18,739,5
2013,Upper Retreat,0.05,0.03,739,5
2013,Upper Retreat,0.05,0.07,739,6
2013,Upper Retreat,NA,NA,739,6
2013,Upper Retreat,0,0,739,7
2013,Upper Retreat,NA,NA,739,8
2013,Upper Retreat,NA,NA,739,11
2013,Upper Retreat,NA,NA,739,12
2014,Upper Retreat,0,0,739,1
2014,Upper Retreat,0,0,739,2
2014,Upper Retreat,0.05,0,739,3
2014,Upper Retreat,0,0,739,3
2014,Upper Retreat,0,0.02,739,4
2014,Upper Retreat,0,0.38,739,4
2014,Upper Retreat,0.02,0.3,739,4
2014,Upper Retreat,0.03,0,739,5
2014,Upper Retreat,0.2,0,739,5
2014,Upper Retreat,0,0,739,6
2014,Upper Retreat,0.03,0.02,739,6
2014,Upper Retreat,0.05,0,739,7
2014,Upper Retreat,0.12,0,739,8
2014,Upper Retreat,0.15,0,739,9
2014,Upper Retreat,NA,NA,739,10
2014,Upper Retreat,NA,NA,739,11
2014,Upper Retreat,NA,NA,739,12
2015,Upper Retreat,NA,NA,739,4
2015,Upper Retreat,0.02,0.27,739,5
2015,Upper Retreat,0.03,0.08,739,5
2015,Upper Retreat,0.05,0,739,6
2015,Upper Retreat,0.12,0.05,739,6
2015,Upper Retreat,0.17,0.07,739,7
2015,Upper Retreat,0.02,0.17,739,7
2015,Upper Retreat,0.08,0.13,739,8
2015,Upper Retreat,NA,NA,739,9
2015,Upper Retreat,NA,NA,739,10
2015,Upper Retreat,0.02,0.03,739,11
2015,Upper Retreat,0,0.1,739,12
2016,Upper Retreat,0.07,0.07,739,1
2016,Upper Retreat,0.08,0.22,739,1
2016,Upper Retreat,0.28,0.33,739,2
2016,Upper Retreat,0.33,0.65,739,2
2016,Upper Retreat,0.22,0.08,739,3
2016,Upper Retreat,0.13,0.13,739,3
2016,Upper Retreat,0.25,0.05,739,3
2016,Upper Retreat,0.13,0.75,739,4
2016,Upper Retreat,0.3,0.03,739,4
2016,Upper Retreat,0.11,0.3,739,5
2016,Upper Retreat,NA,NA,739,5
2016,Upper Retreat,NA,NA,739,6
2019,Upper Retreat,NA,NA,739,5
2019,Upper Retreat,0,0,739,6
2019,Upper Retreat,0,0,739,6
2019,Upper Retreat,0.05,0.13,739,6
2019,Upper Retreat,0,0.22,739,7
2019,Upper Retreat,0.03,0.25,739,7
2019,Upper Retreat,0.03,0.95,739,7
2019,Upper Retreat,0.03,0.08,739,7
2019,Upper Retreat,0.03,0.3,739,8
2019,Upper Retreat,0.07,0.15,739,9
2019,Upper Retreat,0.03,0.97,739,9
2019,Upper Retreat,0.43,0.88,739,9
2019,Upper Retreat,0.28,1.52,739,9
2019,Upper Retreat,0.3,0.68,739,10
2019,Upper Retreat,0.53,0.33,739,10
2019,Upper Retreat,0.93,1.03,739,10
2019,Upper Retreat,0.73,1.13,739,10
2019,Upper Retreat,0.65,0.87,739,10
2019,Upper Retreat,0.6,0.45,739,11
2019,Upper Retreat,0.53,0,739,11
2019,Upper Retreat,0.75,0,739,11
2019,Upper Retreat,0.48,0,739,11
2019,Upper Retreat,0.43,0,739,11
2019,Upper Retreat,0.73,0.23,739,12
2020,Upper Retreat,NA,NA,739,1
2012,Vantage,0.05,0,221,1
2012,Vantage,0.13,0.07,221,2
2012,Vantage,0.07,0,221,3
2012,Vantage,0.08,0.02,221,3
2012,Vantage,0.05,0,221,4
2012,Vantage,0.25,0.03,221,4
2012,Vantage,0.1,0,221,5
2012,Vantage,NA,NA,221,5
2012,Vantage,NA,NA,221,6
2012,Vantage,0.14,0,221,7
2012,Vantage,NA,NA,221,8
2012,Vantage,NA,NA,221,9
2012,Vantage,NA,NA,221,10
2014,Vantage,0.16,0,221,1
2014,Vantage,NA,NA,221,2
2014,Vantage,0.1,0,221,3
2014,Vantage,0.15,0,221,3
2014,Vantage,0.2,0,221,3
2014,Vantage,0.1,0,221,4
2014,Vantage,0,0,221,5
2014,Vantage,NA,NA,221,6
2014,Vantage,NA,NA,221,7
2014,Vantage,NA,NA,221,8
2015,Vantage,NA,NA,221,3
2015,Vantage,0.02,0.18,221,4
2015,Vantage,0,0,221,4
2015,Vantage,NA,NA,221,5
2015,Vantage,0.18,0.08,221,6
2015,Vantage,0.03,0.35,221,6
2015,Vantage,0.16,0.05,221,7
2015,Vantage,2,0.48,221,8
2015,Vantage,11.7,0,221,9
2015,Vantage,8,0.02,221,9
2015,Vantage,NA,NA,221,10
2015,Vantage,1.05,0.15,221,11
2015,Vantage,0.7,0.12,221,12
2016,Vantage,1,0,221,1
2016,Vantage,NA,NA,221,2
2016,Vantage,NA,NA,221,3
2017,Vantage,0.32,0.37,221,11
2017,Vantage,NA,NA,221,11
2017,Vantage,0.68,0.35,221,12
2018,Vantage,1.15,0,221,1
2018,Vantage,0.98,0.63,221,1
2018,Vantage,1.1,0.4,221,2
2018,Vantage,0.24,0,221,3
2018,Vantage,NA,NA,221,3
2018,Vantage,0.2,0,221,4
2018,Vantage,0.02,0,221,4
2018,Vantage,0.07,0.02,221,5
2018,Vantage,0.05,0,221,5
2018,Vantage,0.07,0.07,221,6
2018,Vantage,0.12,0.05,221,6
2018,Vantage,0.12,0,221,7
2018,Vantage,0.22,0,221,8
2018,Vantage,0.27,0,221,9
2018,Vantage,0.25,0,221,10
2018,Vantage,NA,NA,221,11
2018,Vantage,NA,NA,221,12
2019,Vantage,NA,NA,221,3
2019,Vantage,0,0,221,4
2019,Vantage,0,0,221,4
2019,Vantage,0.02,0,221,5
2019,Vantage,0,0.17,221,5
2019,Vantage,0.02,0,221,6
2019,Vantage,0,0,221,6
2019,Vantage,0,0.38,221,7
2019,Vantage,0.03,0.02,221,8
2019,Vantage,0.25,0.02,221,9
2019,Vantage,0.8,0.05,221,10
2019,Vantage,3.65,0.72,221,11
2019,Vantage,4.8,2.16,221,12
2020,Vantage,0.35,0,221,1
2020,Vantage,0.12,0,221,2
2020,Vantage,0.25,0,221,3
2020,Vantage,0.05,0.03,221,3
2020,Vantage,0.05,0,221,3
2020,Vantage,0.23,0,221,4
2020,Vantage,0.42,0,221,4
2020,Vantage,0.07,0,221,4
2020,Vantage,0.27,0.32,221,4
2020,Vantage,0.52,0.05,221,5
2020,Vantage,0.68,1.03,221,5
2020,Vantage,2,0.29,221,5
2020,Vantage,0.36,0,221,6
2020,Vantage,0.23,0.07,221,6
2020,Vantage,0.37,0,221,7
2020,Vantage,0.27,0.03,221,8
2020,Vantage,0.6,0,221,9
2020,Vantage,NA,NA,221,10
2020,Vantage,NA,NA,221,11
2021,Vantage,NA,NA,221,3
2021,Vantage,NA,NA,221,4
2021,Vantage,0,0.02,221,5
2021,Vantage,0,0.07,221,5
2021,Vantage,0,0.08,221,5
2021,Vantage,0,0.03,221,6
2021,Vantage,0.1,0,221,6
2021,Vantage,0.17,0,221,6
2021,Vantage,0.13,0.02,221,7
2021,Vantage,0,0.03,221,7
2021,Vantage,0.02,0,221,8
2021,Vantage,0.27,0.03,221,8
2021,Vantage,1.97,0.1,221,9
2021,Vantage,1.53,0,221,9
2021,Vantage,4.05,0.76,221,10
2021,Vantage,0.25,0,221,11
2021,Vantage,0.2,0,221,11
2021,Vantage,0.2,0.02,221,11
2021,Vantage,0.2,0,221,12
2021,Vantage,0.03,0,221,12
2011,Venture Point,NA,NA,306,4
2011,Venture Point,0,0.73,306,5
2011,Venture Point,0.05,0.52,306,5
2011,Venture Point,0.08,0.68,306,6
2011,Venture Point,NA,NA,306,6
2011,Venture Point,NA,NA,306,7
2011,Venture Point,0.12,3.87,306,8
2011,Venture Point,0.05,7.8,306,8
2011,Venture Point,0.32,4.37,306,9
2011,Venture Point,0.47,4.35,306,9
2011,Venture Point,0.2,0,306,10
2011,Venture Point,0.08,0.38,306,11
2011,Venture Point,0,0.98,306,12
2011,Venture Point,0.05,1.37,306,12
2012,Venture Point,0.08,2.9,306,1
2012,Venture Point,0.02,1.75,306,1
2012,Venture Point,0.27,3.2,306,2
2012,Venture Point,0.43,2.98,306,2
2012,Venture Point,0.62,5.37,306,3
2012,Venture Point,0.45,3.17,306,3
2012,Venture Point,0.23,0.18,306,4
2012,Venture Point,NA,NA,306,4
2012,Venture Point,0.05,0.25,306,5
2012,Venture Point,0.05,0.03,306,5
2012,Venture Point,NA,NA,306,6
2012,Venture Point,0.35,2.02,306,7
2012,Venture Point,NA,NA,306,8
2012,Venture Point,1,0.88,306,9
2012,Venture Point,1.27,0.77,306,10
2012,Venture Point,1.07,1.17,306,11
2013,Venture Point,NA,NA,306,1
2013,Venture Point,NA,NA,306,2
2013,Venture Point,NA,NA,306,3
2013,Venture Point,NA,NA,306,4
2013,Venture Point,NA,NA,306,5
2013,Venture Point,0,0.2,306,6
2013,Venture Point,0.2,2.2,306,6
2013,Venture Point,0.08,47.32,306,7
2013,Venture Point,0.03,0.07,306,8
2013,Venture Point,0.18,0.07,306,9
2013,Venture Point,0,0.12,306,9
2013,Venture Point,0.1,0.78,306,10
2013,Venture Point,0.05,3.67,306,10
2013,Venture Point,0.25,3.97,306,11
2013,Venture Point,0.27,3.3,306,11
2013,Venture Point,0.98,3.35,306,12
2013,Venture Point,1.62,1.22,306,12
2014,Venture Point,2.08,0.6,306,1
2014,Venture Point,2.32,0.73,306,1
2014,Venture Point,1.22,0.23,306,2
2014,Venture Point,1.85,0.25,306,2
2014,Venture Point,1.42,0.13,306,3
2014,Venture Point,2.48,0.13,306,3
2014,Venture Point,0.92,0.02,306,4
2014,Venture Point,0.13,0.2,306,4
2014,Venture Point,0.38,0.98,306,5
2014,Venture Point,0.33,3.22,306,5
2014,Venture Point,0.37,4.5,306,6
2014,Venture Point,0.6,5.03,306,6
2014,Venture Point,0.75,3.93,306,7
2014,Venture Point,1.65,4.38,306,7
2014,Venture Point,0.73,2.27,306,8
2014,Venture Point,0.28,0.22,306,8
2014,Venture Point,0.03,0,306,9
2014,Venture Point,0,0.07,306,10
2014,Venture Point,0.03,0.37,306,11
2014,Venture Point,NA,NA,306,12
2015,Venture Point,NA,NA,306,1
2015,Venture Point,NA,NA,306,2
2015,Venture Point,NA,NA,306,3
2015,Venture Point,NA,NA,306,4
2015,Venture Point,NA,NA,306,5
2015,Venture Point,0.1,1.43,306,6
2015,Venture Point,NA,NA,306,6
2015,Venture Point,0.23,2.02,306,7
2015,Venture Point,0.3,2.67,306,7
2015,Venture Point,0.13,3.18,306,8
2015,Venture Point,0.43,1.57,306,8
2015,Venture Point,1.38,1.47,306,9
2015,Venture Point,0.37,0,306,10
2015,Venture Point,0,0.05,306,10
2015,Venture Point,0,0.05,306,11
2015,Venture Point,0.02,0.08,306,11
2015,Venture Point,0,0.42,306,12
2015,Venture Point,0.03,1.1,306,12
2016,Venture Point,0.53,2.05,306,1
2016,Venture Point,0.58,4.1,306,1
2016,Venture Point,1.05,3.28,306,2
2016,Venture Point,0.75,1.38,306,2
2016,Venture Point,1,2.53,306,3
2016,Venture Point,1.8,1.03,306,3
2016,Venture Point,1.1,1.23,306,4
2016,Venture Point,0.63,0.15,306,4
2016,Venture Point,0.25,0.05,306,4
2016,Venture Point,0.57,0.02,306,4
2016,Venture Point,0.46,0.02,306,5
2016,Venture Point,0.61,0,306,5
2016,Venture Point,0.42,0.03,306,6
2016,Venture Point,0.36,0.09,306,6
2016,Venture Point,0.12,0.02,306,7
2016,Venture Point,0.04,0,306,8
2016,Venture Point,0.16,0.01,306,9
2016,Venture Point,0,0,306,9
2016,Venture Point,NA,NA,306,10
2016,Venture Point,0.92,0.55,306,11
2016,Venture Point,1.97,0.52,306,11
2016,Venture Point,5.03,1.04,306,12
2016,Venture Point,11.55,0.66,306,12
2017,Venture Point,16.62,0.33,306,1
2017,Venture Point,NA,NA,306,2
2017,Venture Point,NA,NA,306,6
2017,Venture Point,0.29,0.98,306,7
2017,Venture Point,0.2,3.14,306,8
2017,Venture Point,0.22,3.44,306,8
2017,Venture Point,0.28,5.16,306,9
2017,Venture Point,0.88,5.26,306,9
2017,Venture Point,1.7,1.97,306,10
2017,Venture Point,1.68,0.91,306,10
2017,Venture Point,1.77,0.37,306,11
2017,Venture Point,0.37,0.01,306,12
2017,Venture Point,0.18,0,306,12
2018,Venture Point,0.04,0,306,1
2018,Venture Point,0.03,0,306,1
2018,Venture Point,0.02,0.78,306,2
2018,Venture Point,0.08,0.69,306,2
2018,Venture Point,0.07,0.55,306,3
2018,Venture Point,0.14,0.9,306,3
2018,Venture Point,0.09,0.89,306,3
2018,Venture Point,0,0.17,306,4
2018,Venture Point,NA,NA,306,4
2018,Venture Point,0,0.08,306,5
2018,Venture Point,0,0.1,306,5
2018,Venture Point,0,0.04,306,6
2018,Venture Point,0,0.07,306,6
2018,Venture Point,0,0.01,306,7
2018,Venture Point,0,0.04,306,7
2018,Venture Point,0,0.07,306,8
2018,Venture Point,0,0.04,306,8
2018,Venture Point,0,0.06,306,9
2018,Venture Point,NA,NA,306,10
2018,Venture Point,NA,NA,306,11
2018,Venture Point,NA,NA,306,12
2019,Venture Point,NA,NA,306,1
2019,Venture Point,NA,NA,306,6
2019,Venture Point,0.04,0.22,306,7
2019,Venture Point,0.1,1.2,306,8
2019,Venture Point,0.03,0.02,306,8
2019,Venture Point,0.2,5.35,306,8
2019,Venture Point,0.16,0.02,306,9
2019,Venture Point,0.07,0,306,10
2019,Venture Point,0.08,0.09,306,10
2019,Venture Point,0.09,0.08,306,11
2019,Venture Point,0.1,0.4,306,11
2019,Venture Point,0.1,0.82,306,12
2019,Venture Point,0.66,1.27,306,12
2020,Venture Point,0.12,1.59,306,1
2020,Venture Point,0.75,3.33,306,1
2020,Venture Point,0.49,4.72,306,2
2020,Venture Point,0.78,4.11,306,2
2020,Venture Point,1.1,0,306,3
2020,Venture Point,NA,NA,306,3
2020,Venture Point,0.82,0,306,4
2020,Venture Point,0.48,0,306,4
2020,Venture Point,0.72,0,306,4
2020,Venture Point,0.7,0,306,4
2020,Venture Point,0.68,0.02,306,5
2020,Venture Point,0.58,0,306,5
2020,Venture Point,0.48,0,306,5
2020,Venture Point,0.53,0,306,5
2020,Venture Point,0.93,0.05,306,5
2020,Venture Point,1,0.15,306,6
2020,Venture Point,1.72,0.7,306,6
2020,Venture Point,1.86,0.27,306,6
2020,Venture Point,1.72,0.01,306,7
2020,Venture Point,2.8,0.15,306,7
2020,Venture Point,1.96,0,306,8
2020,Venture Point,0.33,0,306,8
2020,Venture Point,0.54,0,306,8
2020,Venture Point,0.63,0,306,8
2020,Venture Point,0.42,0.02,306,9
2020,Venture Point,0.6,0,306,9
2020,Venture Point,0.7,0.05,306,9
2020,Venture Point,0.43,0,306,9
2020,Venture Point,0.75,0,306,10
2020,Venture Point,0.6,0,306,10
2020,Venture Point,1,0.05,306,10
2020,Venture Point,0.8,0.02,306,10
2020,Venture Point,1.65,0.05,306,11
2020,Venture Point,1.5,0.03,306,11
2020,Venture Point,1.93,0.37,306,11
2020,Venture Point,1.62,0.05,306,11
2020,Venture Point,1.83,0.07,306,12
2020,Venture Point,2.23,0.15,306,12
2021,Venture Point,NA,NA,306,1
2021,Venture Point,NA,NA,306,2
2016,Wa-kwa,NA,NA,1839,7
2016,Wa-kwa,0.35,0,1839,8
2016,Wa-kwa,0.08,0,1839,9
2016,Wa-kwa,0.07,0.08,1839,10
2016,Wa-kwa,0.2,0.81,1839,11
2016,Wa-kwa,0.37,0,1839,12
2017,Wa-kwa,0.75,2.51,1839,1
2017,Wa-kwa,0.23,0.03,1839,2
2017,Wa-kwa,0.03,0,1839,3
2017,Wa-kwa,0.02,0,1839,3
2017,Wa-kwa,0.28,0,1839,4
2017,Wa-kwa,0.07,0,1839,4
2017,Wa-kwa,0.05,0,1839,5
2017,Wa-kwa,0.05,0,1839,5
2017,Wa-kwa,0.18,0.08,1839,6
2017,Wa-kwa,0.26,0.06,1839,6
2017,Wa-kwa,0.18,0,1839,7
2017,Wa-kwa,0.23,0,1839,8
2017,Wa-kwa,0.08,0,1839,9
2017,Wa-kwa,0.37,0.67,1839,10
2017,Wa-kwa,NA,NA,1839,11
2017,Wa-kwa,NA,NA,1839,12
2018,Wa-kwa,NA,NA,1839,4
2018,Wa-kwa,0,0.08,1839,5
2018,Wa-kwa,0,0,1839,5
2018,Wa-kwa,0,0,1839,5
2018,Wa-kwa,0,0,1839,6
2018,Wa-kwa,0,0,1839,6
2018,Wa-kwa,0,0,1839,6
2018,Wa-kwa,0,0,1839,6
2018,Wa-kwa,0,0,1839,7
2018,Wa-kwa,0.03,0.02,1839,7
2018,Wa-kwa,0,0,1839,8
2018,Wa-kwa,0.02,0,1839,9
2018,Wa-kwa,0.05,0,1839,10
2018,Wa-kwa,0.07,0.08,1839,11
2018,Wa-kwa,0.28,2.25,1839,12
2019,Wa-kwa,0.08,5.35,1839,1
2019,Wa-kwa,0.15,3.57,1839,2
2019,Wa-kwa,0.13,9.1,1839,3
2019,Wa-kwa,0.18,2.03,1839,3
2019,Wa-kwa,0.05,0.75,1839,4
2019,Wa-kwa,0.13,0.33,1839,4
2019,Wa-kwa,0.1,1.01,1839,5
2019,Wa-kwa,0.12,0,1839,5
2019,Wa-kwa,0.05,0.02,1839,6
2019,Wa-kwa,0.03,0,1839,6
2019,Wa-kwa,0,0.05,1839,7
2019,Wa-kwa,0.03,0,1839,8
2019,Wa-kwa,0,0.03,1839,9
2019,Wa-kwa,0.19,0,1839,10
2019,Wa-kwa,0.08,0,1839,10
2019,Wa-kwa,0.42,0.63,1839,11
2019,Wa-kwa,NA,NA,1839,12
2020,Wa-kwa,NA,NA,1839,1
2020,Wa-kwa,NA,NA,1839,2
2020,Wa-kwa,NA,NA,1839,4
2020,Wa-kwa,NA,NA,1839,5
2020,Wa-kwa,0.02,0.27,1839,6
2020,Wa-kwa,0,0.48,1839,6
2020,Wa-kwa,0,0.55,1839,6
2020,Wa-kwa,0,0.05,1839,7
2020,Wa-kwa,0.02,0.03,1839,8
2020,Wa-kwa,0.02,0.07,1839,9
2020,Wa-kwa,0.03,1.07,1839,10
2020,Wa-kwa,0.25,3.8,1839,11
2020,Wa-kwa,0.42,7.48,1839,12
2021,Wa-kwa,0.27,8.18,1839,1
2021,Wa-kwa,0.8,14.62,1839,2
2021,Wa-kwa,NA,NA,1839,2
2021,Wa-kwa,0.56,0.3,1839,3
2021,Wa-kwa,0.83,0.2,1839,3
2021,Wa-kwa,0.32,0.1,1839,3
2021,Wa-kwa,0.33,0,1839,3
2021,Wa-kwa,0.35,0.02,1839,4
2021,Wa-kwa,0.47,0.16,1839,4
2021,Wa-kwa,0.06,0,1839,4
2021,Wa-kwa,0.08,0.18,1839,4
2021,Wa-kwa,0.17,0,1839,5
2021,Wa-kwa,0.05,0.08,1839,5
2021,Wa-kwa,0.07,0.85,1839,5
2021,Wa-kwa,0.88,0.9,1839,5
2021,Wa-kwa,1.42,0.62,1839,6
2021,Wa-kwa,1.52,0.68,1839,6
2021,Wa-kwa,2.83,0.02,1839,6
2021,Wa-kwa,0.2,0.09,1839,6
2021,Wa-kwa,0.17,0.08,1839,7
2021,Wa-kwa,0.25,0,1839,7
2021,Wa-kwa,0.07,0.03,1839,8
2021,Wa-kwa,0,0.02,1839,8
2021,Wa-kwa,0.97,0.05,1839,9
2021,Wa-kwa,0.95,0.27,1839,9
2021,Wa-kwa,1.17,0.22,1839,10
2021,Wa-kwa,NA,NA,1839,11
2021,Wa-kwa,NA,NA,1839,12
2017,Wanx talis,NA,NA,7054,9
2017,Wanx talis,0.45,0.53,7054,10
2017,Wanx talis,0.48,0.9,7054,11
2017,Wanx talis,0.52,1.18,7054,11
2017,Wanx talis,1.05,0.25,7054,12
2017,Wanx talis,0.77,0.27,7054,12
2017,Wanx talis,0.6,0,7054,12
2018,Wanx talis,0.62,0.25,7054,1
2018,Wanx talis,0.48,0,7054,1
2018,Wanx talis,0.12,0,7054,1
2018,Wanx talis,0,0,7054,1
2018,Wanx talis,0.02,0.05,7054,1
2018,Wanx talis,0.02,0,7054,2
2018,Wanx talis,0,0,7054,2
2018,Wanx talis,0,0,7054,2
2018,Wanx talis,0,0,7054,2
2018,Wanx talis,0.02,0,7054,3
2018,Wanx talis,0,0,7054,3
2018,Wanx talis,0,0,7054,3
2018,Wanx talis,0,0.02,7054,3
2018,Wanx talis,0.08,0,7054,4
2018,Wanx talis,0,0.07,7054,4
2018,Wanx talis,0,0,7054,4
2018,Wanx talis,0.05,0.07,7054,4
2018,Wanx talis,0,0,7054,5
2018,Wanx talis,0.1,0,7054,5
2018,Wanx talis,0.1,0.11,7054,5
2018,Wanx talis,0.08,0,7054,5
2018,Wanx talis,0.27,0.22,7054,6
2018,Wanx talis,0.23,0.68,7054,6
2018,Wanx talis,0.8,1,7054,6
2018,Wanx talis,0.2,0,7054,6
2018,Wanx talis,1.15,5.08,7054,7
2018,Wanx talis,0.85,1.3,7054,7
2018,Wanx talis,1.95,2.27,7054,7
2018,Wanx talis,2.12,8.02,7054,7
2018,Wanx talis,2.58,6.83,7054,7
2018,Wanx talis,0.8,1.95,7054,8
2018,Wanx talis,2.8,2.97,7054,8
2018,Wanx talis,3.48,4.18,7054,8
2018,Wanx talis,4.83,4.57,7054,8
2018,Wanx talis,NA,NA,7054,9
2018,Wanx talis,NA,NA,7054,10
